Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
17 Elliott Road,Trigg,1600000,4,2,1958,2015
17 Elmhurst Drive,Clarkson,370000,3,2,2006,2019
17 Elvire Street,Watermans Bay,340000,4,2,1996,2009
17 Emerald Place,Mount Richon,475000,4,2,1976,2015
17 Enderby Court,Ballajura,405000,4,2,1994,2019
17 Eolian Loop,Dayton,460000,4,2,2013,2016
17 Est Lane,Ashby,455000,3,2,2015,2015
17 Ethelwyn Street,Hilton,700000,4,3,1950,2018
17 Eyrean Way,Gwelup,980000,4,2,2015,2016
17 Fantail Avenue,Gwelup,1110000,5,3,2002,2019
17 Farrier Terrace,Henley Brook,470000,4,2,2002,2014
17 Fauntleroy Street,Guildford,455000,4,2,1982,2019
17 Fenton Street,Mundaring,485000,3,1,1998,2014
17 Ferntree Place,Henley Brook,1250000,5,2,2001,2020
17 Ferrar Street,Menora,1560000,3,2,1975,2010
17 Ferry Way,Quinns Rocks,465000,4,2,2003,2018
17 Fielder Court,Kardinya,770000,4,2,1992,2020
17 Firetail Court,Seville Grove,220000,4,2,1993,2019
17 Flametree Bend,Hammond Park,629000,4,2,2010,2018
17 Flindell Avenue,Caversham,645000,4,2,NULL,2016
17 Flourish Way,Craigie,515000,4,2,2016,2019
17 Forbes Court,Merriwa,355000,3,1,1995,2015
17 Forbes Street,Ascot,1075000,4,2,2007,2015
17 Forfar Glen,Kinross,480000,4,2,1993,2018
17 Frederic Street,Koongamia,350000,3,1,1965,2012
17 Gabo Road,Greenmount,695000,5,2,1985,2015
17 Gallipoli Street,Lathlain,612000,3,1,1940,2016
17 Galway Place,Jane Brook,485000,5,2,1997,2019
17 Gamage Way,Lockridge,388000,3,1,1998,2015
17 Gascoyne Avenue,Woodvale,630000,4,2,1993,2019
17 Gateshead Loop,Mindarie,855000,5,2,2000,2018
17 Gelderland Entrance,Stratton,387000,4,2,1994,2014
17 Gentle Circle,South Guildford,450000,4,2,NULL,2017
17 Germain Way,Lockridge,259000,3,1,NULL,2020
17 Gerovich Way,Spearwood,590000,4,2,1999,2018
17 Ghost Gum Heights,Jarrahdale,662000,4,2,NULL,2015
17 Giallo Way,Eglinton,350000,3,2,2014,2015
17 Gianatti Ramble,East Cannington,480000,3,2,2008,2016
17 Gifford Mews,Currambine,800000,4,3,1997,2020
17 Gilling Place,Orelia,126666,4,2,2001,2017
17 Gillings Parade,Wattle Grove,610000,4,2,2008,2019
17 Girrawheen Drive,Gooseberry Hill,900000,4,3,1985,2018
17 Glen Iris Drive,Jandakot,680000,4,2,1996,2018
17 Glenariff Boulevard,Canning Vale,473000,3,2,2011,2020
17 Glengarry Street,Parkwood,510000,4,1,1975,2020
17 Glenhurst Court,Camillo,320000,3,2,1978,2014
17 Glenmaggie Circuit,Success,580000,4,2,2000,2018
17 Glenmere Road,Warwick,731000,4,2,1970,2017
17 Glensanda Way,Mindarie,980000,5,3,2007,2019
17 Gloster Loop,Brookdale,62000,4,2,2012,2014
17 Goldney Court,Leda,400000,4,2,1990,2017
17 Grade Road,Kelmscott,433500,3,2,1985,2018
17 Grampian Crescent,Aubin Grove,645000,5,2,2007,2018
17 Grandis Boulevard,Banksia Grove,350000,3,2,2012,2017
17 Grassbird Loop,Yangebup,420000,4,1,NULL,2018
17 Grasstree Bend,Banksia Grove,310000,4,2,2001,2019
17 Greenham Way,Bertram,300000,4,2,2006,2020
17 Grey Street,Bayswater,470000,4,1,1966,2019
17 Greygum Rise,Kenwick,355000,4,2,1999,2017
17 Grundy Way,Thornlie,358500,3,1,NULL,2018
17 Gully Close,High Wycombe,490000,4,2,2010,2020
17 Gunida Street,Mullaloo,805000,4,2,1986,2018
17 Gwynne Corner,Jane Brook,645000,4,2,2001,2014
17 Hackett Street,Bellevue,368000,3,1,1950,2014
17 Haig Street,Ashfield,500000,4,2,1998,2010
17 Hakata Place,Merriwa,320000,4,2,NULL,2019
17 Halleendale Road,Walliston,873000,4,2,NULL,2015
17 Halstead Turn,Wellard,365000,4,2,2009,2018
17 Hampton Road,Darch,515000,4,2,2004,2017
17 Hardy Road,Nedlands,1640000,4,2,1926,2017
17 Hartington Way,Carine,750000,4,2,1982,2017
17 Hawkes Street,Coolbellup,500000,3,1,1964,2020
17 Hawkins Street,Embleton,422500,3,1,1961,2016
17 Helena Road,Cooloongup,320000,3,1,1993,2018
17 Helsall Court,Sorrento,1270000,4,3,1989,2018
17 Hertford Street,Caversham,470000,4,2,NULL,2016
17 Hibbertia Crescent,Riverton,582000,4,1,1979,2017
17 Hillock Circle,Leeming,835000,4,2,1985,2019
17 Hitchcock Street,St James,438000,3,1,1959,2017
17 Hollingsworth Avenue,Koondoola,387000,3,1,1976,2018
17 Homestead Avenue,Bibra Lake,640000,3,2,2015,2019
17 Honeyeater Street,Beeliar,625000,4,2,2005,2016
17 Honeypot Way,Churchlands,1550000,4,2,2010,2015
17 Hookstone Drive,Landsdale,489000,4,2,2009,2019
17 Hooley Road,Midvale,430000,5,2,2002,2013
17 Horner Way,Herne Hill,455000,3,1,1973,2013
17 Howson Approach,Floreat,1825000,4,3,2013,2020
17 Hugh Street,Guildford,492000,2,1,1960,2014
17 Hurlston Way,Koondoola,315000,3,1,1976,2018
17 Illawarra Mews,Edgewater,535000,4,2,1991,2020
17 Innesvale Way,Carramar,376100,4,2,2002,2019
17 INTEGRA Street,Aveley,355000,3,2,2014,2019
17 Intrepid Court,Two Rocks,360000,3,1,1988,2016
17 Inverness Court,Cooloongup,278000,4,2,1996,2018
17 Island Retreat,Ballajura,470000,3,2,1990,2018
17 Itchen Loop,Butler,410000,4,2,2002,2020
17 Ivory Way,Mindarie,830000,4,2,2007,2019
17 Ivythorne Grove,Kiara,525000,4,2,1993,2019
17 Jacana Circle,Gwelup,900000,3,2,2001,2017
17 Jack Road,Wattle Grove,1000000,5,2,1980,2018
17 Jade Street,Mount Richon,555000,4,2,1985,2013
17 James Street,Mariginiup,240000,5,2,1980,1995
17 Jameson Street,Mosman Park,1320000,3,1,1980,2017
17 Japonica Heights,Mirrabooka,300000,3,1,1990,2019
17 Jarrahdale Road,Jarrahdale,350000,3,2,1950,2013
17 Jasmin Way,Maida Vale,467500,4,1,1975,2015
17 Java Place,Waikiki,317500,4,2,1991,2019
17 Jeavons Place,South Lake,415000,3,1,1989,2015
17 Jedburgh Loop,Sinagra,430100,3,2,2009,2014
17 Jeffery Street,Beaconsfield,660000,3,2,1963,2020
17 Jeffrey Loop,Brookdale,320000,3,2,2013,2016
17 Jenever Place,Bentley,430000,3,1,NULL,2017
17 Jewel Court,Langford,345000,3,1,1989,2015
17 Jindalee Boulevard,Jindalee,608000,4,2,2013,2019
17 John Forrest Circuit,Bertram,368000,4,2,2008,2020
17 John Street,Midland,405000,4,2,1998,2020
17 Jordan Street,Haynes,210000,3,1,2015,2014
17 Jouissance Bend,Atwell,617000,4,2,2005,2020
17 Jubaea Gardens,Mount Claremont,1100500,4,2,1993,2019
17 June Road,Safety Bay,550000,3,2,1965,2020
17 Kalgoorlie Street,Mount Hawthorn,1150000,4,2,1930,2018
17 Kalli Street,Golden Bay,315000,3,2,2012,2020
17 Kangaroo Entrance,Stratton,340000,3,1,1995,2015
17 Keeling Way,South Fremantle,2202500,4,3,2012,2017
17 Kenmure Avenue,Ashfield,690000,4,1,1968,2008
17 Kenton Way,Calista,257000,3,1,1968,2016
17 Kinglake Way,Aubin Grove,560000,4,2,2006,2018
17 Kingston Heath Court,Connolly,850000,5,2,1987,2015
17 Kirkus Road,Medina,370000,5,2,2005,2016
17 Klem Avenue,Salter Point,736000,3,2,1956,2013
17 Knight Road,Gnangara,810000,3,1,1993,2015
17 Knighton Way,Butler,279000,3,2,2005,2019
17 Knutsford Crescent,Port Kennedy,305000,4,2,2006,2019
17 Koondoola Avenue,Koondoola,370000,3,1,1977,2016
17 Kunzite Court,Forrestfield,520000,4,2,1994,2020
17 Laguna Green,Jandakot,805000,4,2,NULL,2014
17 Lansing Street,Queens Park,350000,3,1,1998,2016
17 Lantern Way,Clarkson,425000,5,2,2007,2019
17 Lavender Chase,Darch,580000,4,2,2005,2016
17 Laverick Street,Haynes,180000,3,1,2014,2013
17 Lawler Street,Subiaco,2020000,4,2,1920,2018
17 Lawrence Way,Samson,500000,4,2,1978,2012
17 Leawood Crescent,Boya,570000,5,2,1970,2010
17 Limousin Place,Oakford,658000,3,1,1994,2018
17 Lincoln Mews,Orelia,375000,4,2,2001,2016
17 Linden Gardens,Floreat,1645000,4,2,2012,2019
17 Livorno Boulevard,Piara Waters,430000,3,2,NULL,2019
17 Losino Boulevard,Henley Brook,499999,3,2,2001,2014
17 Lowanna Way,City Beach,2300000,5,3,1992,2017
17 Lukin Avenue,Darlington,785000,3,2,1920,2016
17 Lutey Avenue,Daglish,1350000,5,2,1940,2016
17 Lyall Street,Shenton Park,1780000,4,3,2009,2019
17 Mabel Street,Kensington,767000,3,1,1960,2014
17 Mackay Way,Hillarys,740000,3,1,1973,2020
17 Madeira Place,Safety Bay,359000,3,2,1989,2020
17 Mader Road,Mundijong,370000,4,2,1984,2020
17 Mal Bay Court,Mindarie,515000,4,2,1998,2019
17 Mallee Way,Gwelup,900000,5,3,2002,2017
17 Malone Street,Willagee,585000,5,2,1998,2019
17 MANAKOORA RISE,Sorrento,1320000,5,2,1991,2018
17 Mandarin Court,Craigie,478000,3,2,1987,2017
17 Manhattan Concourse,Hilbert,525000,4,2,2015,2016
17 Marbella Avenue,Seville Grove,450000,4,2,2005,2017
17 March Street,Gwelup,470000,2,1,1968,2016
17 marigold Place,Yangebup,458000,4,2,1987,2020
17 Marmion Street,Kelmscott,265000,3,1,1976,2019
17 Marquis Street,Mount Helena,520000,4,2,1990,2016
17 Marriot Street,Cannington,335000,3,2,NULL,2019
17 Marriott Road,Boya,397000,3,1,1984,2009
17 Marsden Way,Padbury,525000,3,2,2009,2020
17 Maxwell Street,Serpentine,393000,2,1,1954,2014
17 Maxworthy Place,Hamilton Hill,355000,3,1,1970,2018
17 Mayo Road,Gidgegannup,845000,6,3,1978,2015
17 Mccallum Parkway,Bertram,347000,4,2,2005,2017
17 Mccullock Rise,Bull Creek,1100000,4,2,1993,2018
17 Mcdermott Road,Kwinana Town Centre,243750,3,2,2015,2016
17 Mckay Court,Bibra Lake,452222,3,1,1979,2016
17 McLarty Street,Cloverdale,495000,4,2,1963,2019
17 McMahon Way,Samson,475000,3,1,1977,2012
17 Meelup Way,Ridgewood,387000,4,2,2003,2020
17 Melaleuca Close,Casuarina,415000,3,1,1982,2005
17 Melissa Street,Duncraig,595000,3,1,1984,2018
17 Menora Loop,Warnbro,260000,3,2,2000,2019
17 MERIDA TURN,Seville Grove,360000,4,2,2006,2018
17 Meridian Drive,Mullaloo,490000,3,1,1986,2017
17 Mesa Link,Baldivis,559000,4,2,2010,2020
17 Michael Crescent,Boya,385000,4,2,1989,2009
17 Michael Street,Beaconsfield,720000,3,1,1965,2017
17 Middle Swan Road,West Swan,740000,4,2,1985,2008
17 Millar Road,North Beach,765000,4,1,1960,2019
17 Millbrook Close,Jarrahdale,730000,4,2,1985,2014
17 Mimbalup Close,Hillman,345000,3,1,1974,2013
17 MIMICA Street,Dayton,345000,3,2,2014,2016
17 Mirria Way,Mount Nasura,410000,3,2,1981,2019
17 Mitchell Street,Wooroloo,448000,4,2,2001,2015
17 Mobilia Place,Gnangara,1086000,4,2,2003,2015
17 Monaco Avenue,North Lake,700000,5,2,NULL,2013
17 Monet Drive,Ashby,500000,4,2,2003,2017
17 Mons Street,Ashfield,430000,3,2,1999,2009
17 Montgomery Drive,Success,625000,4,2,NULL,2019
17 Moonlight Cove,Brentwood,860000,4,3,2006,2017
17 Moore Street,Wungong,720000,3,1,1920,2012
17 Moran Close,Bull Creek,970000,4,2,1994,2017
17 Morgan Road,Redcliffe,440000,3,2,1998,2020
17 Mount Street,Claremont,835000,3,1,1979,2018
17 Mudalla Way,Koongamia,310000,3,1,1965,2012
17 Mulligan Way,Orelia,315000,3,1,1970,2017
17 Mullings Way,Myaree,870000,4,1,NULL,2014
17 Munsie Avenue,Daglish,1300000,3,3,1935,2014
17 Murchison Drive,Jane Brook,575000,4,2,2002,2015
17 Murchison Street,Coolbinia,1195000,3,2,1957,2011
17 Mustang Drive,Henley Brook,493000,4,2,2002,2014
17 Nairn Road,Bickley,110000,3,2,1955,1999
17 Nambucca Way,Secret Harbour,370000,3,2,2011,2019
17 Nance Street,Kewdale,391000,3,1,1972,2018
17 Nanika Crescent,Joondalup,504210,5,2,1990,2019
17 Navy Court,Quinns Rocks,295000,4,2,2001,2018
17 Negresco Turn,Currambine,445000,4,2,NULL,2019
17 New England Drive,Hillarys,1000000,4,3,2004,2019
17 Newport Way,Darch,523000,4,2,2004,2020
17 Nicholson Loop,Bateman,670000,4,1,1985,2017
17 Ninda Road,Shoalwater,520000,5,3,NULL,2016
17 Noack Road,Upper Swan,330000,4,1,NULL,2001
17 Nolan Way,Bateman,886000,3,1,1970,2020
17 North Lake Road,Alfred Cove,600000,3,1,1950,2017
17 Northumberland Avenue,Alexander Heights,410000,4,2,1987,2017
17 Northwood Loop,Thornlie,480000,4,2,2011,2018
17 Nowranie Place,Hillman,347500,4,1,1975,2011
17 Nunney Road,Orelia,381000,4,2,NULL,2017
17 Oakmont Turn,Connolly,600000,4,2,1988,2019
17 Oakwood Crescent,Waikiki,275000,3,1,1993,2018
17 Octagon Gardens,Aveley,445000,4,2,NULL,2018
17 Ohrid Place,Joondalup,580000,4,2,2000,2018
17 Oleander Way,Kallaroo,650000,3,1,1973,2019
17 Opperman Place,Middle Swan,310000,3,1,1990,2017
17 Orara Way,Merriwa,305000,3,2,2005,2018
17 Ornata Bend,Banksia Grove,370000,4,2,2006,2017
17 Otterden Street,Gosnells,280000,3,1,1970,2019
17 Otunic Way,Madeley,635000,4,2,2007,2017
17 Ozone Road,Marmion,800000,5,1,2016,2013
17 Padbury Road,Darlington,765000,4,2,1984,2020
17 Palmateer Drive,Carmel,360000,3,1,1971,2004
17 Panarea Crest,Yangebup,650000,4,2,NULL,2020
17 Parke Road,Gooseberry Hill,1350000,4,2,1948,2016
17 Parker Avenue,Mount Nasura,462000,5,2,1970,2016
17 Parkfarm Drive,South Guildford,721000,3,2,2010,2020
17 Pasalich Bend,Aveley,525000,4,2,2007,2018
17 Paul Way,Orelia,365000,3,1,NULL,2016
17 Pawlett Way,Karrinyup,948000,4,2,1975,2020
17 Penlea Glade,Kiara,476000,4,2,NULL,2018
17 Pennine Pass,Merriwa,312500,3,2,2002,2017
17 Persian Street,Eglinton,340000,3,2,2015,2017
17 Phar Lap Road,Wattle Grove,445000,4,2,2004,2019
17 Pikes Close,Caversham,340000,4,2,1995,2016
17 Pinewood Avenue,Kardinya,570000,3,2,1974,2019
17 Pinewood Place,Beechboro,420000,5,2,NULL,2019
17 Pintabona Drive,Sinagra,480000,4,2,2009,2014
17 Plankton Place,Heathridge,410000,2,1,1977,2017
17 Portsea Gardens,Jandakot,587000,4,2,2000,2015
17 Portsmouth Street,Jindalee,605000,4,2,2010,2019
17 Potter Street,Huntingdale,450000,4,2,2001,2016
17 Pownall Gardens,Churchlands,1638000,5,2,NULL,2015
17 Price Parkway,Bertram,360000,4,2,2005,2016
17 Princess Road,Doubleview,1025000,4,2,1954,2018
17 Privet Pass,Bennett Springs,287000,4,2,2016,2015
17 Properjohn Drive,Rockingham,590000,5,2,2005,2018
17 Pulo Road,Brentwood,1430000,3,2,1962,2018
17 Purdie Avenue,Ardross,1430000,4,2,1964,2018
17 Purser Cove,Murdoch,550000,4,2,1989,2012
17 Quoll Mews,Alkimos,368000,3,2,2014,2019
17 Quondong Close,Kenwick,315000,4,2,1999,2018
17 Radiant Glade,Eglinton,389000,4,2,NULL,2018
17 Ragley Way,The Vines,500000,4,2,2015,2019
17 Rails Crescent,Wungong,680000,5,2,1984,2014
17 Raine Terrace,Winthrop,845000,4,2,1986,2015
17 Rainsford Way,Parkerville,627500,4,2,1996,2015
17 Raphael Rise,Landsdale,575000,4,2,2013,2020
17 Recreation Road,Kalamunda,612000,3,2,1968,2020
17 Redbank Drive,Ellenbrook,405000,4,2,2007,2020
17 Redgate Court,Kiara,370000,3,1,1994,2012
17 Redheart Road,Carramar,865000,5,3,2013,2018
17 Redheart Way,Beeliar,610000,4,2,2011,2019
17 Reilly Street,Orelia,300000,3,1,1971,2015
17 Ridge Road,Cockburn Central,512000,4,2,1999,2014
17 Riley Road,Kardinya,1070000,5,3,1988,2019
17 Riversdale Pass,Jandakot,525000,4,2,1998,2015
17 Robertson Road,Gooseberry Hill,765000,3,2,1973,2014
17 Robin Street,Menora,1200000,3,1,1950,2014
17 Rollinghills Drive,Brigadoon,400000,2,2,2014,2013
17 Ronez Elbow,Merriwa,355000,4,2,1990,2016
17 Rosedale Vista,Hocking,530000,4,2,2002,2017
17 Rosenburg Gardens,Dayton,515000,4,2,2012,2017
17 Rosetta Rise,Gnangara,750000,4,2,1993,2006
17 Rosetta Street,Bassendean,512000,3,1,NULL,2019
17 Rosslare Promenade,Mindarie,705000,3,2,1997,2020
17 Rotorua Grove,Joondalup,489000,3,1,1989,2020
17 Royston Place,Mount Helena,650000,4,2,2011,2015
17 Russell Road,Madeley,427000,3,2,2005,2020
17 Russell Road,Maida Vale,440000,4,2,2000,2017
17 Sackville Terrace,Scarborough,625000,3,2,1998,2019
17 Saladin Street,Swanbourne,1450000,5,3,1956,2016
17 Saligna Way,Dayton,505000,4,2,2013,2015
17 Salisbury Road,Midvale,375000,4,2,1960,2013
17 Salmond Way,Bull Creek,845500,4,3,1976,2016
17 Sandpiper Street,Sorrento,808000,4,2,1985,2018
17 Santorini Turn,Ellenbrook,442500,4,1,2000,2020
17 Sao Vincente Parkway,Secret Harbour,530000,5,2,1995,2019
17 Sasse Avenue,Mount Hawthorn,785000,2,1,1952,2020
17 Saw Drive,Darlington,995000,4,2,2003,2020
17 Scott Street,Guildford,660000,3,2,2012,2018
17 Seabrook Grove,Clarkson,230000,3,1,1993,2020
17 Seagull Way,Yangebup,430000,4,2,1984,2020
17 Seaton Court,South Guildford,595000,3,2,1995,2016
17 Second Avenue,Rossmoyne,1175000,4,2,1964,2020
17 Sedgeland Way,Ascot,890000,5,3,1999,2015
17 Seurat Loop,Ashby,586000,5,2,2006,2015
17 Shann Street,Floreat,1435000,4,2,NULL,2018
17 Shepherd Street,Beaconsfield,855000,4,2,1953,2017
17 Shrike Lane,Beeliar,620000,3,2,2011,2017
17 Sibley Ramble,Baldivis,444000,4,2,NULL,2020
17 Silich Court,Mundijong,420000,4,2,2003,2011
17 Simmental Vale,Stratton,373000,3,3,NULL,2014
17 Simper Crescent,White Gum Valley,760000,4,2,1965,2020
17 Sistina Road,Ashby,600000,4,2,2007,2016
17 Sittella Plaza,Brookdale,330000,4,1,1992,2013
17 St Claire Gardens,Atwell,585000,4,2,NULL,2018
17 St Tropez Vista,Ellenbrook,282000,3,2,1999,2020
17 St Vincents Avenue,Wembley,1130000,4,2,1995,2019
17 Station Street,Upper Swan,450000,4,2,1982,2018
17 Stewart Way,Noranda,565000,5,2,1980,2020
17 Stirling Road,Greenmount,642000,3,2,1976,2015
17 Stitfold Promenade,Salter Point,1100000,4,3,2005,2019
17 Strasbourg Ramble,Port Kennedy,270000,3,2,NULL,2019
17 Stringybark Way,Yanchep,360000,4,2,2011,2020
17 Strombus Way,Heathridge,530000,4,2,1978,2020
17 Stylis Place,Bennett Springs,420000,4,2,1998,2019
17 Sulman Avenue,Salter Point,1180000,4,2,NULL,2014
17 Summerhayes Drive,Karrinyup,985000,5,2,1979,2020
17 Sunshine Way,Burns Beach,810000,4,2,2012,2018
17 Swallow Drive,Yangebup,430000,3,1,1981,2018
17 Swinford Approach,Butler,490000,4,2,2008,2020
17 Syme Road,Alexander Heights,440000,4,2,2001,2017
17 Tallinn Loop,Mindarie,570000,4,2,1996,2018
17 Tapalla Turn,Merriwa,386000,4,2,2003,2016
17 Taronga Drive,Kelmscott,501000,3,2,1994,2020
17 Teakdale Close,Safety Bay,472000,4,2,1991,2019
17 Terrex Rise,Merriwa,320000,4,2,1995,2018
17 Thackeray Street,Spearwood,570000,4,2,1980,2019
17 The Boardwalk,Ascot,755000,3,2,1999,2016
17 The Grange,The Vines,690000,4,2,2009,2019
17 Third Avenue,Burns Beach,1574000,5,3,1993,2020
17 Thongsbridge Street,Menora,850000,2,2,NULL,2019
17 Thornbill Loop,Beeliar,480000,3,2,2002,2017
17 Tibicen Road,Tapping,440000,4,2,2008,2020
17 Tillery Way,Secret Harbour,440000,4,2,2004,2019
17 Timely Hostess Mews,Mariginiup,855000,4,2,1990,2011
17 Tindale Crest,Aveley,535000,4,2,2009,2019
17 Tintern Road,Ashby,510000,4,2,2005,2015
17 Tivoli Drive,Stirling,1385000,5,3,2011,2019
17 Tolbury Retreat,Kiara,467500,5,2,1995,2020
17 Tondoon Bend,Aveley,440000,4,2,2006,2020
17 Tottenham Street,Chidlow,420000,3,1,1972,2017
17 Tralee Way,Waterford,880000,5,2,1984,2014
17 Tratton Street,Balga,335000,4,2,1964,2019
17 Trifund Court,Merriwa,380000,3,2,1993,2017
17 Trigger Plant Avenue,Ellenbrook,310000,4,2,1998,2020
17 Troy Street,Applecross,1205000,4,2,1993,2018
17 Tryall Avenue,Port Kennedy,290000,4,2,1999,2020
17 Tulipwood Place,South Lake,475000,4,2,1993,2018
17 Tullamore Drive,Darch,670000,4,2,2007,2020
17 Tunnel Road,Swan View,565000,4,2,2013,2017
17 Turnix Road,Gwelup,860000,3,2,2014,2019
17 Umina Way,Burns Beach,890000,4,2,2012,2015
17 Valentine Road,Kelmscott,289000,3,2,1975,2019
17 Valinco Avenue,Ellenbrook,350000,4,2,1998,2020
17 Vermont Approach,Hocking,585000,4,2,2007,2019
17 Veronica Parkway,Stirling,825000,4,2,2005,2018
17 Vervain Way,Riverton,1160800,5,3,2015,2018
17 Vilamour Close,Currambine,580000,4,2,1993,2016
17 Violet Grove,Shenton Park,1265000,3,2,1910,2018
17 Vitis Chase,Ashby,480000,3,2,2015,2014
17 Vivian Way,Boya,850000,3,1,1975,2018
17 Wade Street,Gosnells,345000,4,2,1980,2018
17 Wahroonga Way,Greenwood,545000,4,1,1976,2018
17 Wangalla Road,Koongamia,370000,3,1,2004,2012
17 Wangoola Terrace,Mount Nasura,430000,3,1,1977,2015
17 WANLISS STREET,Jarrahdale,420000,4,2,1987,2014
17 Wardle Road,Beaconsfield,825000,4,1,1968,2018
17 Warner Court,Manning,750000,4,2,1995,2017
17 Warrandyte Drive,Craigie,490000,4,1,1984,2017
17 Warrior Pass,Bertram,425000,4,2,2004,2016
17 Waterlily CLose,Huntingdale,430000,4,2,1997,2015
17 Watkins Street,Fremantle,860000,3,2,1970,2018
17 Waylen Square,Beeliar,470000,4,3,2000,2019
17 Webb Street,Rossmoyne,885000,3,1,1970,2014
17 Welara Circle,Henley Brook,470000,4,2,2005,2016
17 Wellesley Way,Samson,410000,3,1,1982,2009
17 Wescap Rise,Merriwa,385000,4,2,1995,2018
17 Westbourne Way,Lynwood,490000,4,2,2015,2015
17 Westerway Terrace,North Lake,850000,4,2,2001,2013
17 Whitby Close,Mindarie,500000,4,2,1995,2019
17 Whitney Road,Byford,268500,3,2,2014,2020
17 Wicklow Circle,Darch,770000,4,2,2009,2015
17 Wilcannia Elbow,Currambine,481000,4,2,1994,2020
17 Wildwood Heights,Leeming,877000,4,2,1998,2018
17 Windsor Avenue,Roleystone,540000,4,1,1973,2016
17 Windsor Place,Kallaroo,545000,3,2,1971,2020
17 Wingrove Road,Langford,475000,4,2,2005,2015
17 Winston Way,Madeley,810000,4,4,2005,2018
17 Wirilda Crescent,Greenwood,510000,3,1,1976,2019
17 Wonil Way,Karawara,680000,5,2,2003,2005
17 Woodcroft Place,Mount Richon,645000,4,2,2000,2019
17 Woodrush Way,Canning Vale,725000,4,3,2000,2019
17 Woodview Retreat,Caversham,410000,4,2,1995,2016
17 Woolgar Way,Lockridge,405000,4,2,1971,2014
17 Woolowra Road,Greenmount,375000,3,1,1978,2015
17 Wooramel Street,Heathridge,545000,4,2,1995,2020
17 Worrell Avenue,High Wycombe,595000,5,2,2009,2020
17 Wundu Entrance,South Guildford,400000,5,2,2000,2016
17 YALLUP PLACE,Cannington,310000,3,1,1985,2018
17/1 Riverside Road,East Fremantle,1250000,3,2,2000,2019
17/11 Elvire Street,Viveash,320000,3,1,1995,2017
17/11 Petterson Avenue,Samson,310000,2,1,NULL,2013
17/20 Gochean Avenue,Bentley,120000,3,1,NULL,2018
17/23 Junction Boulevard,Cockburn Central,330000,2,2,2011,2020
17/49 Sixth Avenue,Maylands,365000,2,2,2008,2020
17/5 Isoodon Street,Dayton,269000,3,2,2015,2019
17/645 Hay Street,Jolimont,367500,2,1,1984,2017
17/7 Sepia Court,Rockingham,165000,2,1,1985,2020
17/93 Forrest Street,Fremantle,385000,2,1,1977,2019
170 Blair Road,Oakford,927500,4,2,1976,2020
170 Broome Street,Cottesloe,2300000,3,2,1940,2020
170 Bushmead Road,Hazelmere,1980000,2,1,1988,2015
170 Camberwarra Drive,Craigie,445000,4,1,1973,2017
170 Franklin Road,Jandabup,176000,3,2,2004,1998
170 Glen Forrest Drive,Glen Forrest,658000,4,2,1994,2020
170 Glen Iris Drive,Jandakot,650000,4,2,1999,2014
170 Lowlands Road,Mardella,525000,4,1,1988,2019
170 Marri Park Drive,Casuarina,699000,3,2,1995,2018
170 Mayo Road,Gidgegannup,1180000,4,2,2010,2013
170 Neaves Road,Mariginiup,1700000,4,2,2000,2007
170 Pinjar Road,Mariginiup,216000,3,2,1969,2002
170 Samuel Street,Mount Helena,619000,4,1,1996,2014
170 Shaftesbury Avenue,Bedford,580000,3,1,1952,2017
170 Southacre Drive,Canning Vale,680000,4,2,2000,2020
170 Treasure Road,Queens Park,400000,3,2,NULL,2018
