Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
3/164 Barkers Rd,Hawthorn,580000,2,1,2003,8/10/2016
530 Burwood Rd,Hawthorn,1300000,3,2,1938,8/10/2016
44 College St,Hawthorn,1300000,3,1,1900,8/10/2016
302/2 Tweed St,Hawthorn,575000,2,2,,8/10/2016
65/1 Domville Av,Hawthorn,500000,,,,10/09/2016
16/557 Glenferrie Rd,Hawthorn,335000,1,1,,10/09/2016
8/32 Liddiard St,Hawthorn,440000,2,1,1970,10/09/2016
8/1 Muir St,Hawthorn,1000000,3,3,1999,10/09/2016
69 Power St,Hawthorn,2610000,4,2,,10/09/2016
188f Riversdale Rd,Hawthorn,680000,,,,10/09/2016
6 Salisbury Gr,Hawthorn,1741000,3,1,1910,10/09/2016
18 Violet Gr,Hawthorn,2325000,3,2,,10/09/2016
3/185 Auburn Rd,Hawthorn,545000,2,1,2004,10/12/2016
9/63 Berkeley St,Hawthorn,655000,2,1,1960,10/12/2016
3 Camden Rd,Hawthorn,2920000,2,1,1928,10/12/2016
13/561 Glenferrie Rd,Hawthorn,488000,1,1,2004,10/12/2016
1/9 Kinkora Rd,Hawthorn,1510000,3,2,1970,10/12/2016
5/65 Riversdale Rd,Hawthorn,600000,,,,10/12/2016
1/41 Morang Rd,Hawthorn,450000,1,1,,11/03/2017
3 Randolph St,Hawthorn,2065000,3,1,1910,12/06/2016
207/17 Riversdale Rd,Hawthorn,390000,,,,12/06/2016
5/67 Auburn Rd,Hawthorn,350000,1,1,1960,12/11/2016
63/1 Domville Av,Hawthorn,450000,,,,12/11/2016
1/27 Glen St,Hawthorn,645000,2,1,,12/11/2016
2/2 Kooyongkoot Rd,Hawthorn,1400000,3,2,1960,12/11/2016
16 Pine St,Hawthorn,1712000,3,1,1900,12/11/2016
3/18 Connell St,Hawthorn,520000,2,1,,13/08/2016
3/1 Elm St,Hawthorn,480000,1,1,1940,13/08/2016
9/26 Hawthorn Gln,Hawthorn,571000,,,,13/08/2016
9/4 Lisson Gr,Hawthorn,630000,2,1,,13/08/2016
10 Oak St,Hawthorn,3225000,4,2,1890,13/08/2016
4/178 Power St,Hawthorn,517000,2,1,,14/05/2016
8/203 Auburn Rd,Hawthorn,320000,1,1,,15/10/2016
4 Falmouth St,Hawthorn,1828500,2,1,1885,15/10/2016
7/6 Osborne Ct,Hawthorn,400000,1,1,1950,15/10/2016
78/8 Wallen Rd,Hawthorn,1650000,4,2,2002,15/10/2016
4 Ardene Ct,Hawthorn,3950000,4,2,1890,16/04/2016
3/566 Glenferrie Rd,Hawthorn,587500,2,1,1965,16/07/2016
107/567 Glenferrie Rd,Hawthorn,560000,2,1,2013,16/07/2016
23 Edgerton St,Hawthorn,1936000,4,2,1890,17/09/2016
2 Fordholm Rd,Hawthorn,4250000,5,4,1930,17/09/2016
3 Glen St,Hawthorn,3500000,5,1,,17/09/2016
7/3 Harrison Cr,Hawthorn,560000,,,,17/09/2016
7/12 Pine St,Hawthorn,487500,2,1,,17/09/2016
11/70 Church St,Hawthorn,630000,3,1,1970,18/03/2017
1 College St,Hawthorn,1560000,3,2,1910,18/03/2017
36 College St,Hawthorn,2265000,2,1,,18/03/2017
6 Dean Av,Hawthorn,4300000,,,,18/03/2017
305/567 Glenferrie Rd,Hawthorn,840000,3,2,2014,18/03/2017
1B Hepburn St,Hawthorn,1780000,3,3,2011,18/03/2017
11/179 Power St,Hawthorn,605000,2,1,,18/03/2017
3/8 Simpson Pl,Hawthorn,1995000,,,,18/03/2017
8/22 Connell St,Hawthorn,535000,2,1,1970,18/06/2016
3/35 Creswick St,Hawthorn,815000,2,1,1940,18/06/2016
6/28 Manningtree Rd,Hawthorn,1975000,3,2,2010,18/06/2016
5/155 Power St,Hawthorn,445000,2,1,1960,18/06/2016
8/14 Creswick St,Hawthorn,663000,2,1,,19/11/2016
2/21 Elphin Gr,Hawthorn,657500,2,1,1965,19/11/2016
50 Kinkora Rd,Hawthorn,5050000,4,4,1913,19/11/2016
22/9 Lisson Gr,Hawthorn,445000,1,1,1970,19/11/2016
14/107 Riversdale Rd,Hawthorn,750000,2,1,2007,19/11/2016
4A Simpson Pl,Hawthorn,1180000,3,1,1900,19/11/2016
5/40 Barkers Rd,Hawthorn,470000,2,1,1970,22/05/2016
710/377 Burwood Rd,Hawthorn,485000,2,1,2005,22/05/2016
13/506 Glenferrie Rd,Hawthorn,290000,1,1,,22/05/2016
466 Auburn Rd,Hawthorn,1800000,3,2,1940,22/08/2016
10/32 Manningtree Rd,Hawthorn,805000,2,1,1970,22/08/2016
5 Wattle Gr,Hawthorn,1855000,3,1,1900,22/08/2016
23 William St,Hawthorn,1377000,3,1,1890,22/08/2016
1/4 Hill St,Hawthorn,665000,2,1,1965,23/04/2016
1/3 Clovelly Ct,Hawthorn,751000,2,1,,24/09/2016
24 College St,Hawthorn,1551000,3,1,1890,24/09/2016
8/67 Denham St,Hawthorn,415000,1,1,,24/09/2016
12/48 Oxley Rd,Hawthorn,743000,2,1,,24/09/2016
11/26 Selbourne St,Hawthorn,420000,,,,24/09/2016
74 Denham St,Hawthorn,1535000,2,1,,25/02/2017
5/29 Elphin Gr,Hawthorn,612500,2,1,1960,25/02/2017
59 Mason St,Hawthorn,2410000,3,2,1890,25/02/2017
5/70 Power St,Hawthorn,690000,2,1,,25/02/2017
301/7 Riversdale Rd,Hawthorn,1410000,,,,25/02/2017
18/508 Glenferrie Rd,Hawthorn,695000,2,1,,26/07/2016
10/150 Barkers Rd,Hawthorn,715000,2,1,2001,27/11/2016
35 College St,Hawthorn,2375000,3,2,,27/11/2016
8/578 Glenferrie Rd,Hawthorn,530000,2,1,,27/11/2016
2/4 Grattan St,Hawthorn,752000,,,,27/11/2016
12 Morang Rd,Hawthorn,1980000,3,2,,27/11/2016
8B Myrtle St,Hawthorn,1055000,2,2,1975,27/11/2016
151 Power St,Hawthorn,1976000,4,2,1890,27/11/2016
2/472 Glenferrie Rd,Hawthorn,382000,1,1,,28/05/2016
24/563 Glenferrie Rd,Hawthorn,275000,,,,28/05/2016
10/60 Hawthorn Gr,Hawthorn,499000,1,1,1960,28/05/2016
3/32 Power St,Hawthorn,495000,2,1,1970,28/05/2016
9 Power St,Hawthorn,3750000,5,3,1920,28/05/2016
37 Brook St,Hawthorn,1400000,3,2,1890,28/08/2016
109/311 Burwood Rd,Hawthorn,370000,1,1,2014,28/08/2016
13/44 Burwood Rd,Hawthorn,627500,2,2,2000,28/08/2016
216/6 Lisson Gr,Hawthorn,710000,2,2,,28/08/2016
318/6 Lisson Gr,Hawthorn,485000,2,1,,28/08/2016
301/25 Lynch St,Hawthorn,310000,1,1,,28/08/2016
17 Morang Rd,Hawthorn,3120000,2,1,,28/08/2016
6/1 Power Av,Hawthorn,393000,,,,28/08/2016
3/33 Elphin Gr,Hawthorn,450000,2,1,1970,30/07/2016
27 Falmouth St,Hawthorn,2160000,3,2,1910,30/07/2016
97 Edwin St,Heidelberg Heights,815000,2,1,1930,3/09/2016
4 Collins St,Heidelberg Heights,720000,3,1,,4/03/2017
75 Haig St,Heidelberg Heights,1370000,4,2,,4/03/2017
1/40 St Hellier St,Heidelberg Heights,757000,2,2,,4/03/2017
2/96 Porter Rd,Heidelberg Heights,740600,3,2,,4/06/2016
59 Southern Rd,Heidelberg Heights,580000,2,1,,4/06/2016
16 Bamfield Rd,Heidelberg Heights,565000,2,2,2007,6/08/2016
78 Edwin St,Heidelberg Heights,1587500,4,5,2013,6/08/2016
1/8 Lawson Pde,Heidelberg Heights,495000,,,,7/05/2016
39 Marie Av,Heidelberg Heights,660000,,,,7/05/2016
36 Southern Rd,Heidelberg Heights,758500,2,2,,10/09/2016
2 Bonar St,Heidelberg Heights,994000,3,2,1950,10/12/2016
16 Eden St,Heidelberg Heights,725000,3,2,,10/12/2016
7 Flinders St,Heidelberg Heights,725000,2,1,1955,10/12/2016
4 Milton Ct,Heidelberg Heights,743000,3,1,1950,10/12/2016
14 Sackville St,Heidelberg Heights,785000,3,1,1950,10/12/2016
1/62 Southern Rd,Heidelberg Heights,620000,3,2,2005,10/12/2016
542 Waterdale Rd,Heidelberg Heights,700000,3,2,,10/12/2016
6/34 Bonar St,Heidelberg Heights,706750,3,2,2012,11/02/2017
34 Law St,Heidelberg Heights,785000,,,,11/02/2017
18 Shelley St,Heidelberg Heights,584000,2,1,1950,12/06/2016
5 Burns Ct,Heidelberg Heights,909000,3,2,1960,12/11/2016
15 Outhwaite Rd,Heidelberg Heights,1086000,4,2,1960,12/11/2016
33 Shakespeare Gr,Heidelberg Heights,680000,2,1,1950,12/11/2016
2/71 Southern Rd,Heidelberg Heights,440000,2,1,1970,12/11/2016
19 Collins St,Heidelberg Heights,650000,2,1,1950,16/04/2016
8 Leonard St,Heidelberg Heights,890000,5,2,1972,16/04/2016
82 Southern Rd,Heidelberg Heights,650000,3,1,1955,16/04/2016
12 Burns Ct,Heidelberg Heights,659500,3,1,,17/09/2016
15 Baker Cr,Heidelberg Heights,890000,,,,18/03/2017
26 Marie Av,Heidelberg Heights,755000,,,,18/03/2017
6 Marks Av,Heidelberg Heights,780000,,,,18/03/2017
68 Bamfield Rd,Heidelberg Heights,725000,3,1,,19/11/2016
2/35 Porter Rd,Heidelberg Heights,605000,2,1,2008,19/11/2016
478 Waterdale Rd,Heidelberg Heights,770000,8,4,1960,19/11/2016
498 Waterdale Rd,Heidelberg Heights,950000,3,1,1960,19/11/2016
13 Altona St,Heidelberg Heights,856000,4,1,1975,22/08/2016
3/17 Burns Ct,Heidelberg Heights,600000,3,2,2012,22/08/2016
1/97 Bamfield Rd,Heidelberg Heights,450000,2,1,,23/04/2016
4/28 Myrtle St,Heidelberg Heights,620000,,,,23/04/2016
2 Law St,Heidelberg Heights,675000,,,,24/09/2016
39 McEwan Rd,Heidelberg Heights,1060000,2,1,,25/02/2017
4 Sackville St,Heidelberg Heights,850000,3,1,,25/02/2017
16a Shelley St,Heidelberg Heights,570000,,,,25/02/2017
92A Southern Rd,Heidelberg Heights,510000,2,1,,25/02/2017
7 Thames St,Heidelberg Heights,1100000,3,1,1925,25/02/2017
484 Waterdale Rd,Heidelberg Heights,915000,3,1,1950,25/02/2017
2/601 Upper Heidelberg Rd,Heidelberg Heights,400000,2,1,1970,26/07/2016
522 Waterdale Rd,Heidelberg Heights,526000,2,1,1994,27/06/2016
23 Dougharty Rd,Heidelberg Heights,570000,2,1,,27/11/2016
13 Glover St,Heidelberg Heights,550000,3,1,1960,27/11/2016
3/47 Southern Rd,Heidelberg Heights,510000,2,1,,27/11/2016
96 Lloyd St,Heidelberg Heights,590000,2,1,1955,28/05/2016
146 Porter Rd,Heidelberg Heights,920000,2,1,1950,28/05/2016
26 Southern Rd,Heidelberg Heights,460000,2,1,1955,28/05/2016
50 Swanston St,Heidelberg Heights,662500,3,1,,28/05/2016
11 Sackville St,Heidelberg Heights,1000500,4,2,1950,30/07/2016
470 Waterdale Rd,Heidelberg Heights,631000,3,1,1960,30/07/2016
3a Katoomba Ct,Heidelberg West,765000,3,2,,3/09/2016
23 Redwood St,Heidelberg West,691000,2,1,1965,3/09/2016
73 Pacific Dr,Heidelberg West,560000,3,1,1960,3/12/2016
11 Wewak Pde,Heidelberg West,735000,2,1,,3/12/2016
1/34 Brunei Cr,Heidelberg West,535600,,,,4/03/2017
1 Goodenough Ct,Heidelberg West,830000,3,2,,4/03/2017
1/11 Setani Cr,Heidelberg West,470000,,,,4/03/2017
62 Ramu Pde,Heidelberg West,330000,3,1,,4/06/2016
335 Liberty Pde,Heidelberg West,405000,1,1,,6/08/2016
2/287 Liberty Pde,Heidelberg West,370000,2,1,2013,7/05/2016
59 Alamein Rd,Heidelberg West,532000,3,1,1955,7/11/2016
15 Derna St,Heidelberg West,740000,3,2,1960,7/11/2016
8 Blackwood Pde,Heidelberg West,686000,2,1,,8/10/2016
253 Liberty Pde,Heidelberg West,501500,2,1,,8/10/2016
365 Liberty Pde,Heidelberg West,525500,3,1,,8/10/2016
6 Midway St,Heidelberg West,525000,3,1,1970,10/12/2016
21 Pacific Dr,Heidelberg West,710000,3,1,,10/12/2016
250 Oriel Rd,Heidelberg West,808000,3,1,,11/02/2017
290 Oriel Rd,Heidelberg West,652000,3,1,,11/02/2017
35 Carbeena Pde,Heidelberg West,515500,2,1,1960,12/11/2016
186 Oriel Rd,Heidelberg West,800000,3,1,1950,12/11/2016
18 Tobruk Av,Heidelberg West,675000,,,,12/11/2016
12 Corvette St,Heidelberg West,450000,2,1,1960,14/05/2016
5 Pacific Dr,Heidelberg West,605000,1,2,,14/05/2016
23 Catalina St,Heidelberg West,620000,2,1,1950,16/04/2016
2 Pandanus Ct,Heidelberg West,497500,2,1,,16/04/2016
15/459 Waterdale Rd,Heidelberg West,360000,2,1,1970,16/04/2016
163 Dougharty Rd,Heidelberg West,440500,2,1,1955,16/07/2016
29 Morotai Pde,Heidelberg West,758000,4,1,1955,17/09/2016
138 Outhwaite Rd,Heidelberg West,690500,3,1,,17/09/2016
19 Derna St,Heidelberg West,752000,2,1,,18/03/2017
6 Pandanus Ct,Heidelberg West,777000,2,1,,18/03/2017
109 Ramu Pde,Heidelberg West,680000,2,1,,18/03/2017
523 Waterdale Rd,Heidelberg West,480000,3,1,1980,18/06/2016
5 Barce Pl,Heidelberg West,715000,4,2,1990,19/11/2016
23 Morotai Pde,Heidelberg West,520000,2,1,,22/05/2016
5 Mulberry Pde,Heidelberg West,646250,3,1,1965,22/05/2016
16 Achilles St,Heidelberg West,1375000,3,1,1960,23/04/2016
38 Coomalie Cr,Heidelberg West,687000,,,,24/09/2016
111 Ramu Pde,Heidelberg West,722000,3,1,1950,25/02/2017
23 South Cr,Heidelberg West,790000,,,,25/02/2017
187 Southern Rd,Heidelberg West,715000,2,1,,25/02/2017
22 Redwood St,Heidelberg West,636000,1,1,,26/07/2016
116 Southern Rd,Heidelberg West,590000,2,1,,27/06/2016
17 Blackwood Pde,Heidelberg West,820000,4,2,,27/11/2016
22 Kokoda St,Heidelberg West,725000,2,1,1960,27/11/2016
296 Oriel Rd,Heidelberg West,705000,2,1,,27/11/2016
190 Southern Rd,Heidelberg West,710000,3,2,,27/11/2016
18 Achilles St,Heidelberg West,415000,2,1,,28/05/2016
37 Alamein Rd,Heidelberg West,392000,3,1,,28/05/2016
9 Ambon Ct,Heidelberg West,961000,3,1,,28/05/2016
12a Lae St,Heidelberg West,755000,,,,28/05/2016
257 Liberty Pde,Heidelberg West,507000,3,1,,28/05/2016
262 Liberty Pde,Heidelberg West,465000,2,1,1960,28/08/2016
131 Outhwaite Rd,Heidelberg West,675000,3,1,,28/08/2016
18 Paget St,Hughesdale,1550000,2,1,1950,3/09/2016
1/13 Swindon Rd,Hughesdale,516000,2,1,1970,3/09/2016
67 Dallas Av,Hughesdale,1490000,,,,3/12/2016
20 Dalston Rd,Hughesdale,1340000,3,1,1920,3/12/2016
13/30 Maroo St,Hughesdale,855000,3,1,,4/03/2017
30 Kinrade St,Hughesdale,1316000,2,1,1949,6/08/2016
2/19 Swindon Rd,Hughesdale,828000,3,2,2002,7/05/2016
19 Canterbury St,Hughesdale,1055000,3,1,1930,8/10/2016
4/89 Kangaroo Rd,Hughesdale,623000,2,1,1970,10/09/2016
3 Paget St,Hughesdale,2120000,4,2,1925,10/09/2016
8 Bowmore St,Hughesdale,1745000,4,2,1925,10/12/2016
14 Bowmore St,Hughesdale,1700000,4,2,1940,12/11/2016
105/175 Kangaroo Rd,Hughesdale,420000,2,1,2010,12/11/2016
6/2 Paddington Rd,Hughesdale,375500,2,1,1970,12/11/2016
8 Skipton Rd,Hughesdale,1350000,3,1,,12/11/2016
159 Warrigal Rd,Hughesdale,900000,1,1,,13/08/2016
20 Bowmore St,Hughesdale,1262000,2,1,,15/10/2016
1 Calembeena Av,Hughesdale,880000,,,,15/10/2016
22 Skipton Rd,Hughesdale,1337000,4,1,1930,15/10/2016
3/14 Rugby Rd,Hughesdale,455000,2,1,1960,16/04/2016
1/8 Calembeena Av,Hughesdale,905000,,,,17/09/2016
5/7 Warrigal Rd,Hughesdale,400000,2,1,1975,17/09/2016
2/3 Bowen St,Hughesdale,648000,2,1,,18/06/2016
15 Moorookyle Av,Hughesdale,1455000,,,,19/11/2016
37 Darling St,Hughesdale,1210000,3,1,1940,22/08/2016
35 Dallas Av,Hughesdale,1345000,,,,25/02/2017
3 Dalston Rd,Hughesdale,1167500,3,2,1950,26/07/2016
1/3 Euston Rd,Hughesdale,900000,3,2,1975,26/07/2016
172 Poath Rd,Hughesdale,1322000,3,2,,28/08/2016
1051 North Rd,Hughesdale,677500,2,1,1950,30/07/2016
9/88 Marshall St,Ivanhoe,480000,2,1,,3/09/2016
2/125 Locksley Rd,Ivanhoe,430000,2,1,1970,3/12/2016
3/3 Merton St,Ivanhoe,460000,1,1,1970,3/12/2016
14 Tate St,Ivanhoe,1601000,4,3,,3/12/2016
51 Elphin St,Ivanhoe,1450000,,,,4/03/2017
20 Green St,Ivanhoe,2265000,4,2,1925,4/03/2017
4 Linton St,Ivanhoe,1680000,3,2,,4/03/2017
5/84 Locksley Rd,Ivanhoe,790000,,,,4/03/2017
8/74 Marshall St,Ivanhoe,440000,2,1,1960,4/03/2017
33 Thoresby Gr,Ivanhoe,2350000,4,2,,4/03/2017
3/123 Waterdale Rd,Ivanhoe,962000,3,2,,4/03/2017
9 Cook St,Ivanhoe,981000,5,3,2016,4/06/2016
20 Locksley Rd,Ivanhoe,2400000,0,2,1920,4/06/2016
3/11 Oriel Rd,Ivanhoe,890000,3,2,2005,4/06/2016
7/15 Carn Av,Ivanhoe,581000,,,,6/08/2016
6/105 Locksley Rd,Ivanhoe,490000,2,1,1960,7/05/2016
5/52 Locksley Rd,Ivanhoe,739000,2,1,1965,7/05/2016
7 Robbins St,Ivanhoe,1340000,2,1,,7/05/2016
1/34 Edwin St,Ivanhoe,785000,3,2,1950,7/11/2016
950 Heidelberg Rd,Ivanhoe,1155000,3,1,1945,7/11/2016
1 Rocke St,Ivanhoe,1300000,4,1,,7/11/2016
24 Dalveen Rd,Ivanhoe,1020000,2,1,1955,10/09/2016
15 Fairy St,Ivanhoe,1796000,3,1,,10/09/2016
5/22 Oriel Rd,Ivanhoe,790000,2,1,,10/09/2016
5 Stanley St,Ivanhoe,1465000,3,1,1960,10/09/2016
3/8 Green St,Ivanhoe,855000,3,2,1980,10/12/2016
4/13 Ivanhoe Pde,Ivanhoe,705000,2,1,,10/12/2016
4/6 Linton St,Ivanhoe,504000,2,1,,10/12/2016
5/30 Magnolia Rd,Ivanhoe,413000,1,1,1960,10/12/2016
1/37 Myrtle St,Ivanhoe,1010000,3,2,2003,10/12/2016
30 Oriel Rd,Ivanhoe,1220000,3,1,1975,11/02/2017
10 Abbotsford Gr,Ivanhoe,1605000,3,2,1920,12/11/2016
6/14 Athelstane Gr,Ivanhoe,587000,2,1,1960,12/11/2016
9 Central Av,Ivanhoe,2550000,,,,12/11/2016
2/80 Marshall St,Ivanhoe,475000,2,1,1960,12/11/2016
1/7 Ambrose St,Ivanhoe,650000,,,,13/08/2016
32 Lantana St,Ivanhoe,1278000,,,,13/08/2016
114 Bond St,Ivanhoe,1075000,3,1,1950,14/05/2016
6/11 Rose St,Ivanhoe,465000,2,1,1970,14/05/2016
2/64 Jellicoe St,Ivanhoe,610000,2,1,,15/10/2016
5/19 Livingstone St,Ivanhoe,690000,2,1,,15/10/2016
33 Livingstone St,Ivanhoe,1535000,3,1,1950,15/10/2016
19 Myrtle St,Ivanhoe,1470000,4,2,1950,15/10/2016
171 Waterdale Rd,Ivanhoe,1486000,3,1,1930,15/10/2016
3/16 Elphin St,Ivanhoe,420000,1,1,1970,16/04/2016
3/24 Green St,Ivanhoe,750000,3,1,1990,16/04/2016
5/125 Locksley Rd,Ivanhoe,460000,2,0,,16/04/2016
7 Dudley St,Ivanhoe,1615000,5,2,,16/07/2016
44 Beatty St,Ivanhoe,1730000,4,2,2007,17/09/2016
4/24 St Elmo Rd,Ivanhoe,779000,3,1,1970,17/09/2016
32 Ailsa Gr,Ivanhoe,1850000,3,2,2000,18/03/2017
3/11 Clark Rd,Ivanhoe,1950000,,,,18/03/2017
21 The Boulevard,Ivanhoe,1910000,2,1,,18/03/2017
6 Fairy St,Ivanhoe,2600000,5,3,1920,18/06/2016
5/14 Athelstane Gr,Ivanhoe,500000,2,1,1960,19/11/2016
16 Ayton St,Ivanhoe,950000,3,3,,19/11/2016
1/100 St Elmo Rd,Ivanhoe,450000,2,1,,19/11/2016
113 Green St,Ivanhoe,1102000,3,1,1950,22/05/2016
13 Jellicoe St,Ivanhoe,1275000,3,2,1950,22/05/2016
51 Jellicoe St,Ivanhoe,1065000,3,1,,22/05/2016
5/139 Bond St,Ivanhoe,785000,2,2,2010,22/08/2016
15 Kwinana Ct,Ivanhoe,1223500,3,2,1980,22/08/2016
2/53 Norman St,Ivanhoe,845000,2,2,1980,22/08/2016
3 Scotts Pde,Ivanhoe,1720000,4,2,1935,22/08/2016
103 Waterdale Rd,Ivanhoe,1225000,3,1,1930,23/04/2016
3/67 Livingstone St,Ivanhoe,630000,2,1,,24/09/2016
79 Marshall St,Ivanhoe,1460000,4,1,1940,24/09/2016
3/14 Merton St,Ivanhoe,421000,1,1,1992,24/09/2016
11 Abbotsford Gr,Ivanhoe,2090000,4,3,1980,25/02/2017
86a Green St,Ivanhoe,1029000,3,1,,25/02/2017
105 Ivanhoe Pde,Ivanhoe,1758000,4,2,,25/02/2017
1/10 Oriel Rd,Ivanhoe,700000,3,2,1990,27/06/2016
35 Green St,Ivanhoe,1420000,5,3,2006,27/11/2016
1/84 Locksley Rd,Ivanhoe,875000,,,,27/11/2016
2/94 Oriel Rd,Ivanhoe,550000,3,1,1970,27/11/2016
4 Waterdale Rd,Ivanhoe,2595000,4,3,2007,28/05/2016
9a Abercorn Av,Ivanhoe,1060000,,,,28/08/2016
2/92 Beatty St,Ivanhoe,710000,2,1,2012,28/08/2016
7/3 Kenilworth Pde,Ivanhoe,650000,3,2,2000,28/08/2016
5/48 Locksley Rd,Ivanhoe,662000,,,,28/08/2016
2/29 St Elmo Rd,Ivanhoe,385000,1,1,1970,30/07/2016
23 McShane Dr,Kealba,740000,4,2,,3/12/2016
10 Brazilia Av,Kealba,431000,,,,4/06/2016
13 Woburn Cl,Kealba,500000,4,2,,6/08/2016
3 McGrath Cl,Kealba,365000,3,1,,7/05/2016
42 Bellara Cr,Kealba,400000,,,,8/10/2016
18 Longford Ct,Kealba,570000,4,2,,10/09/2016
22A Bundeena Av,Kealba,465500,,,,10/12/2016
3 Stenson Rd,Kealba,515000,3,1,1975,10/12/2016
29 Orbital Dr,Kealba,1095000,4,3,,15/10/2016
128 Driscolls Rd,Kealba,582000,3,2,1980,16/07/2016
6 McGrath Cl,Kealba,545000,3,2,1980,16/07/2016
16 Driscolls Rd,Kealba,461000,3,1,,19/11/2016
44 Stenson Rd,Kealba,751000,4,2,2000,19/11/2016
26 Calverton Rd,Kealba,500000,4,1,1985,22/08/2016
4 Woolstone Cl,Kealba,560000,4,2,1980,24/09/2016
35 Georgia Pl,Kealba,320000,3,2,,27/06/2016
22 Valewood Dr,Kealba,450000,3,1,,28/05/2016
16 Border Dr,Keilor East,703000,3,2,1995,3/09/2016
85 David Av,Keilor East,680000,,,,3/09/2016
121 Sterling Dr,Keilor East,650000,3,1,1970,3/09/2016
3A Cudgewa Pl,Keilor East,770000,3,2,2010,3/12/2016
2/64 Dinah Pde,Keilor East,480000,3,2,2012,3/12/2016
14 Hawthorn Ct,Keilor East,590000,3,1,1974,3/12/2016
16 Roberts St,Keilor East,900000,4,2,2011,3/12/2016
16 Drew St,Keilor East,935000,3,1,,4/03/2017
1 Giuliano Ct,Keilor East,700000,3,2,1999,4/03/2017
44 Parkside Av,Keilor East,746000,,,,4/03/2017
20 Prospect Dr,Keilor East,675000,3,2,,4/03/2017
15 Viewbank Dr,Keilor East,816000,4,2,1978,4/03/2017
26 Limestone Av,Keilor East,1100000,,,,4/06/2016
74 Lincoln Dr,Keilor East,845000,3,1,1965,4/06/2016
154 Milleara Rd,Keilor East,725000,3,1,1965,4/06/2016
16a Chandler St,Keilor East,590000,,,,6/08/2016
27 Judith St,Keilor East,772000,3,2,1980,7/05/2016
9a The Crossway,Keilor East,650000,3,2,2013,7/05/2016
57 Wonganella Dr,Keilor East,757000,3,2,1960,7/11/2016
86a Noga Av,Keilor East,870000,,,,8/10/2016
86 Prospect Dr,Keilor East,690000,3,2,1970,8/10/2016
47 Roberts St,Keilor East,785000,3,2,,8/10/2016
4a Cohen St,Keilor East,583000,3,1,2003,10/09/2016
45 Nyah St,Keilor East,920000,3,2,1975,10/09/2016
15 Craig St,Keilor East,880000,3,1,1980,10/12/2016
17/24 Craig St,Keilor East,580000,3,2,2013,10/12/2016
4 Milleara Rd,Keilor East,886000,4,3,1950,10/12/2016
7 Neville St,Keilor East,970000,4,2,,10/12/2016
1 Nicholas Ct,Keilor East,920000,4,2,1992,10/12/2016
114 Prospect Dr,Keilor East,625000,3,1,,10/12/2016
32 Wyong St,Keilor East,825000,3,3,,10/12/2016
122 Prospect Dr,Keilor East,695000,3,1,,11/02/2017
8 Nyah St,Keilor East,915000,3,1,,11/03/2017
117 Brees Rd,Keilor East,976000,3,3,1980,12/11/2016
2 Hilltop Ct,Keilor East,520000,2,2,,12/11/2016
61 Rachelle Rd,Keilor East,1420000,4,2,2011,12/11/2016
21 Woorite Pl,Keilor East,900000,3,1,1970,12/11/2016
18a Berembong Dr,Keilor East,470000,2,1,,13/08/2016
37a Heather Av,Keilor East,760000,,,,13/08/2016
5 Clover Ct,Keilor East,1100000,4,2,,14/05/2016
2/222 Milleara Rd,Keilor East,470000,3,1,,14/05/2016
1/36 Phillip Rd,Keilor East,380000,2,1,,14/05/2016
2/49 Quinn Gr,Keilor East,560000,3,1,2000,14/05/2016
4 Trent Ct,Keilor East,1010000,4,2,1980,14/05/2016
1 Harley Ct,Keilor East,740000,3,1,,15/10/2016
1/19 Berembong Dr,Keilor East,570000,,,,16/04/2016
564 Buckley St,Keilor East,630000,2,2,,16/04/2016
48 Fawkner Cr,Keilor East,780000,,,,16/04/2016
26 Heather Av,Keilor East,762000,,,,16/04/2016
13 Pennington St,Keilor East,835000,4,2,1990,16/04/2016
1/31 Surrey Dr,Keilor East,705000,3,2,1995,16/04/2016
71 Noga Av,Keilor East,891000,,,,16/07/2016
7 Park Dr,Keilor East,680000,3,2,1998,18/03/2017
16 Bernard Ct,Keilor East,871000,4,2,,18/06/2016
48 Heather Av,Keilor East,765000,,,,18/06/2016
83 Noga Av,Keilor East,700000,,,,18/06/2016
67 Prospect Dr,Keilor East,808000,5,2,,18/06/2016
37 Roberts St,Keilor East,891000,3,3,,18/06/2016
9 West Gwy,Keilor East,585000,,,,18/06/2016
83 Wyong St,Keilor East,785000,3,1,1965,18/06/2016
35 Gungarlan Dr,Keilor East,695000,3,2,1970,19/11/2016
21 Henry St,Keilor East,807000,4,2,,22/05/2016
1/67 Milleara Rd,Keilor East,502000,5,1,1990,22/05/2016
54 Norwood Dr,Keilor East,770000,4,2,1970,22/05/2016
81 Quinn Gr,Keilor East,700000,4,2,,22/05/2016
94 Sterling Dr,Keilor East,570000,3,1,1970,22/05/2016
2/31 Wingara Av,Keilor East,711000,,,,22/05/2016
23 Chappell Pl,Keilor East,830000,4,2,1995,22/08/2016
23 Prospect Dr,Keilor East,600000,3,1,1970,22/08/2016
20 Keith Gr,Keilor East,825000,3,2,2017,23/04/2016
89 Sterling Dr,Keilor East,680000,4,2,,23/04/2016
11 Heather Av,Keilor East,810000,,,,24/09/2016
13 Wonganella Dr,Keilor East,720000,3,1,,24/09/2016
