Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
137 Leach Highway,Willagee,428000,2,1,1953,2018
137 Millhouse Road,Belhus,198000,4,1,2006,2002
137 Northwood Street,West Leederville,1265000,3,2,1960,2017
137 Palmateer Drive,Bickley,1325000,5,3,1930,2020
137 Parkway Road,Bibra Lake,540000,4,3,2000,2016
137 Portcullis Drive,Willetton,707500,4,2,1991,2019
137 Railway Parade,Upper Swan,880000,5,4,2005,2010
137 Trailwood Drive,Woodvale,620000,4,2,1986,2018
137 Waldburg Drive,Tapping,435000,3,2,2008,2017
137 Warren Road,Bullsbrook,82500,3,2,NULL,2016
137 Woodbridge Drive,Cooloongup,337000,4,3,1996,2018
1370 Sexton Street,Sawyers Valley,830000,4,2,1962,2014
137A Anzac Terrace,Bassendean,698000,4,2,2015,2020
137a Renou Street,East Cannington,311000,4,1,1956,2019
138 Ashmere Drive,Bullsbrook,650000,4,2,2001,2016
138 Bickley Road,Beckenham,491000,3,1,1984,2016
138 Bradford Street,Coolbinia,1112500,4,2,1974,2012
138 Calista Avenue,Calista,330000,4,2,1985,2018
138 Camberwarra Drive,Craigie,409000,3,1,1973,2019
138 Edward Street,Bedford,400000,3,2,NULL,2020
138 Eglinton Crescent,Hamersley,535000,4,1,1972,2016
138 Lefroy Street,Serpentine,815000,4,2,2008,2017
138 Miles Street,Karrinyup,850000,3,2,2013,2020
138 Nicholson Road,Langford,350000,3,2,1971,2018
138 Parkway Road,Bibra Lake,740000,4,2,2003,2016
138 Paterson Street,Mundijong,205000,4,2,1975,2002
138 Phoenix Road,Hamilton Hill,402000,4,2,1980,2019
138 Queens Road,South Guildford,650000,3,1,1904,2018
138 Rothesay Heights,Mindarie,586000,4,2,NULL,2017
138 Sixth Avenue,Inglewood,740000,3,1,1938,2019
138 Swan Street,Guildford,1235000,4,3,1870,2015
138 Trappers Drive,Woodvale,586000,3,2,NULL,2018
138 Union Road,Carmel,800000,3,2,1972,2008
138 Vines Avenue,The Vines,700000,3,2,1991,2018
138 Wollaston Avenue,Haynes,1200000,3,1,1970,2006
1381 Rowley Road,Hilbert,65000,4,2,2013,2015
1385 Warrigal Way,Chidlow,520000,3,1,NULL,2014
138a Brompton Road,Wembley Downs,1100000,3,2,2005,2018
138A Odin Road,Innaloo,440000,3,1,1995,2018
139 Ardross Street,Ardross,1820000,4,1,2016,2017
139 Beenyup Road,Atwell,350000,3,2,2004,2018
139 Brennan Rise,Gidgegannup,100000,4,2,1995,2014
139 Bushmead Road,Hazelmere,487500,3,1,1959,2007
139 Carmel Road,Carmel,165000,2,1,1920,1998
139 Daglish Street,Wembley,890000,3,1,1951,2019
139 Edgewater Drive,Edgewater,920000,4,2,2014,2015
139 Egina Street,Mount Hawthorn,1100000,3,2,1928,2018
139 Fifth Avenue,Mount Lawley,705000,3,2,1996,2020
139 Harpenden Street,Huntingdale,430000,6,3,2003,2019
139 Lakeside Drive,Helena Valley,652000,4,2,2000,2018
139 Manchester Drive,Hocking,550000,4,2,2005,2019
139 Milina Street,Hillman,282500,3,1,1974,2019
139 Railway Parade,Upper Swan,555000,4,2,NULL,2011
139 Reservoir Road,Orange Grove,154000,3,2,1999,2000
139 Weir Road,Baskerville,1000000,5,3,NULL,2012
1395 Gill Street,Parkerville,670000,5,2,2010,2020
139A Grand Promenade,Doubleview,650000,3,1,NULL,2018
139a Salisbury Street,Bedford,747500,3,2,1999,2019
139B Drummond Street,Bedford,540000,4,2,2005,2017
13A Bell Court,Morley,380000,3,1,1987,2020
13A Bowkett Street,Redcliffe,470000,3,2,NULL,2020
13A Craigie Crescent,Manning,640000,3,1,1991,2017
13A Dunvegan Road,Applecross,1875000,4,2,1992,2017
13A Forward Street,Manning,642000,2,1,1992,2016
13a Fulton Street,Hamilton Hill,581000,4,1,1974,2019
13A Hickey Street,Ardross,1475000,4,3,2000,2017
13A Joyce Street,Scarborough,885000,3,2,2000,2019
13A Knight Street,Wembley Downs,1325000,4,3,2006,2018
13A Langdale Street,Wembley Downs,980000,3,2,1994,2019
13A Opal Place,Riverton,456000,3,1,1977,2016
13a Rhone Place,Beechboro,290000,3,1,1989,2018
13A Scandrett Way,Bateman,537000,3,1,1982,2016
13A Stanton Road,Redcliffe,595000,4,2,2013,2016
13A Valley Road,Wembley Downs,605000,2,1,1979,2016
13A Wardle Road,Beaconsfield,800000,3,2,2014,2016
13A Warner Road,Parmelia,343000,4,2,2011,2019
13A Watkins Street,Eden Hill,480000,3,2,2015,2016
13A Weld Road,Palmyra,620000,4,2,1997,2019
13A Willow Place,Beechboro,335000,3,1,1991,2018
13B Bruce Street,North Fremantle,785000,3,2,2000,2017
13B Cobden Street,Bayswater,505000,3,2,2010,2019
13B Forward Street,Manning,612500,3,1,1959,2020
13b Hendy Green,Murdoch,517000,3,1,NULL,2010
13B Hutchings Way,Kardinya,490000,3,1,1970,2020
13b Jubilee Street,Beckenham,445000,3,2,NULL,2019
13B KENDAL WAY,Greenwood,323000,2,1,NULL,2017
13b Kurda Road,Westminster,320000,3,2,2011,2018
13b Lang Street,Brentwood,570000,3,2,1995,2012
13B Scandrett Way,Bateman,540000,3,1,1981,2016
13B Simper Crescent,White Gum Valley,790000,3,2,NULL,2015
13D Cobham Avenue,Nollamara,379000,3,2,2008,2018
13D Halley Street,Innaloo,649888,3,2,2012,2018
13D Tyler Street,Joondanna,517000,4,2,2000,2020
14 Abbey Court,Cockburn Central,535000,4,2,2000,2014
14 Adagio Way,Bullsbrook,435000,4,2,2012,2016
14 Adamson Road,Brentwood,679000,3,2,2001,2016
14 Adler Street,Ashby,545000,4,2,2003,2017
14 Ainsley Court,Camillo,360000,4,2,NULL,2015
14 Akera Close,Hillarys,929000,4,2,1996,2018
14 Albyn Place,Hamersley,655000,4,2,1980,2017
14 Alice Road,Port Kennedy,380000,5,2,2003,2018
14 Alicia Gardens,Ballajura,323000,3,1,NULL,2019
14 Alizarin Loop,Eglinton,258500,4,1,2015,2014
14 Allamanda Way,Forrestfield,310000,3,2,1976,2018
14 Allwood Avenue,Hilbert,760000,4,2,1999,2019
14 Alps Street,Mount Helena,432500,3,1,1982,2016
14 Alyth Road,Floreat,1410500,4,3,1957,2017
14 Ameer Way,Beeliar,530000,4,2,2014,2017
14 Amos Loop,Canning Vale,535000,4,2,2000,2020
14 Amy Loop,Craigie,465000,3,1,1987,2017
14 Angelica Way,Atwell,465000,3,2,2009,2017
14 Ardross Crescent,Menora,1450000,4,2,1998,2019
14 Armadale Road,Rivervale,760000,4,2,1995,2018
14 Artane Court,Waterford,1220000,4,2,1986,2019
14 Arthur Road,Gooseberry Hill,655000,3,2,1975,2016
14 Arundale Crescent,Wembley Downs,1600000,5,3,1965,2017
14 Ashford Road,High Wycombe,510000,4,2,2008,2018
14 Ashmore Avenue,Two Rocks,550000,4,2,2015,2017
14 Aston Court,Carine,1000000,5,2,1976,2016
14 Atlantic Avenue,Iluka,710000,4,2,2004,2017
14 Auranzau Court,Stratton,300000,3,1,1994,2018
14 AVIEMORE Green,Canning Vale,465000,3,2,2001,2019
14 Avon Crescent,Atwell,534000,4,2,2000,2017
14 Aylesbury Close,Jandakot,663000,4,2,1996,2014
14 Ballak Place,Oakford,805000,4,2,2005,2013
14 Bamboore Crescent,Wanneroo,390000,3,2,NULL,2019
14 Bancoura Parkway,Secret Harbour,850000,4,2,2009,2020
14 Band Street,Lathlain,765000,2,1,1955,2018
14 Banfield Grove,Clarkson,230000,3,1,1993,2019
14 BARANG CIRCUIT,Karawara,878000,4,2,2000,2007
14 Barblett Way,Kardinya,710000,4,2,1984,2019
14 Bardeen Pass,Carramar,630000,4,3,2010,2017
14 Barwon Heads Terrace,Connolly,675000,4,2,NULL,2014
14 Basico Avenue,Sinagra,408000,4,2,2006,2018
14 Batt Drive,Brookdale,355000,4,2,NULL,2013
14 Battams Way,Byford,360000,4,2,2013,2018
14 Baumea Turn,Hammond Park,590000,4,2,2010,2020
14 Bay Road,Claremont,1750000,5,3,1903,2019
14 Bazille Crescent,Tapping,655000,4,2,2006,2018
14 Beach Road,Coogee,700000,3,2,1976,2017
14 Beckley Circle,Leeming,870000,4,2,1988,2018
14 Beech Road,Kingsley,560000,4,2,1985,2018
14 Begonia Close,Yangebup,440000,3,1,1988,2018
14 Belfry Way,Wattle Grove,527000,4,2,2011,2017
14 Bellanger Drive,Beldon,520000,4,2,2008,2016
14 Bencubbin Crescent,Dianella,925000,4,2,NULL,2019
14 Bendee Drive,Atwell,565000,4,2,2003,2020
14 Berlotto Drive,Ashby,545000,4,2,2005,2017
14 Bernborough Way,Darling Downs,850000,4,2,1980,2010
14 Bernier Road,Shelley,1128000,4,2,1996,2015
14 Bibanup Court,Hillman,240000,3,1,1974,2018
14 Birdwood Road,Melville,950000,5,2,1955,2020
14 Bitton Street,Hamilton Hill,459000,3,1,1960,2020
14 Blackboy Rise,Parmelia,340000,4,2,1993,2019
14 Blossom Chase,Aubin Grove,575000,4,2,2012,2017
14 Boambee Street,Burns Beach,720000,4,2,2015,2020
14 Bodallin Crescent,Southern River,440000,4,2,2003,2020
14 Bodicoat Drive,Brookdale,336000,3,1,1991,2014
14 Bollinger Close,The Vines,560000,4,2,1999,2017
14 Bone Street,St James,760000,4,2,2004,2016
14 Bonville Glen,Jandakot,705000,4,2,NULL,2013
14 Boona Court,Karawara,305000,3,1,1975,2017
14 Boorabilla Way,Greenmount,850000,4,3,1975,2014
14 Bosworth Street,Hamersley,420000,3,1,1969,2020
14 Bow River Crescent,Burswood,1700000,4,2,2015,2016
14 Bower grove,Two Rocks,390000,3,2,2002,2020
14 Brahmin Glade,Stratton,399999,3,1,NULL,2014
14 Bramshott Approach,Butler,420000,4,2,NULL,2019
14 Brentwood Road,Wattle Grove,887500,5,2,1991,2017
14 Bridal Crescent,Kenwick,235000,5,2,1993,2016
14 Brindabella Avenue,Aubin Grove,745000,4,2,2007,2016
14 Brockwell Parkway,Landsdale,302500,4,2,2002,2018
14 Bronzewing Street,Huntingdale,368000,3,1,1993,2016
14 Brookville Circle,Secret Harbour,485000,4,2,2000,2020
14 Brown Crescent,Seville Grove,330000,4,2,NULL,2020
14 Bubara Way,Ferndale,455000,4,2,1976,2016
14 Buckland Grove,Mount Helena,620000,4,2,2002,2014
14 Buffalo Avenue,Madeley,480000,3,2,2009,2019
14 Bullockbush Road,Kelmscott,600000,5,2,2000,2017
14 Bundegi Grove,Yangebup,610000,4,2,2005,2019
14 Burlinson Crescent,Koondoola,400000,3,1,NULL,2013
14 Butterick Place,Girrawheen,365000,3,1,1971,2019
14 Callaghan Way,Noranda,720000,4,2,1981,2017
14 Callan Road,Floreat,1701000,3,2,1957,2020
14 Cambria Street,Kallaroo,560000,4,1,2000,2019
14 Cambridge Crescent,Cooloongup,300000,3,1,1977,2017
14 Campaspe Drive,Success,615000,4,2,2007,2019
14 Camphora Mews,Helena Valley,460000,3,2,1995,2019
14 Campus Way,Churchlands,1080000,4,2,2012,2017
14 Carbine Drive,Wattle Grove,585000,4,2,NULL,2018
14 Cardiff Place,Warnbro,950000,5,3,2006,2017
14 Carlton Loop,Canning Vale,560000,3,2,2008,2020
14 Castanet Drive,Madeley,550000,5,2,2008,2017
14 Castleton Way,Canning Vale,558000,4,2,1996,2020
14 Catenary Court,Mullaloo,485000,3,1,1982,2020
14 Cavender Street,Singleton,330000,4,2,2001,2018
14 Cayman Place,Kenwick,430000,4,2,2000,2016
14 Cedar Place,Woodlands,1145000,4,2,1968,2015
14 Celosia Way,Riverton,658000,4,2,1974,2019
14 Cerulean Road,Karnup,190000,3,1,2015,2016
14 Chamberlain Place,Heathridge,435000,3,1,1987,2017
14 Champion Drive,Bertram,290000,4,2,2012,2019
14 Chapman Road,Calista,352500,3,1,NULL,2013
14 Charm Way,Atwell,541000,4,2,2002,2017
14 Chatham Road,Woodbridge,560000,3,1,2015,2013
14 Chiba Retreat,Merriwa,355000,3,2,2002,2018
14 Chieftain Street,Bertram,366000,4,2,2001,2016
14 Chingford Way,Butler,269000,3,2,2015,2019
14 Chittawarra Court,Glen Forrest,515000,4,2,1988,2013
14 Choseley Place,Langford,220000,3,1,1989,2019
14 Citrus Loop,South Lake,390000,3,2,1998,2015
14 Claret Ash Court,Helena Valley,540000,4,1,1994,2020
14 Clarinda Avenue,Orelia,241000,3,1,1971,2017
14 Clianthus Way,Koongamia,365000,3,1,1960,2014
14 Clonmel Mews,Waterford,860000,4,3,1998,2015
14 Clydesdale Street,Burswood,995000,5,2,1935,2017
14 Coleman Crescent,Melville,597000,3,1,1960,2018
14 Coleridge Place,North Lake,750000,4,3,1987,2010
14 Condro Bend,Sinagra,565000,4,2,2008,2015
14 Connell Street,Belmont,415000,3,1,1965,2018
14 Connelly Place,Mount Helena,608000,4,2,2009,2015
14 Connolly Mews,Atwell,480000,4,2,1999,2020
14 Coolangatta Retreat,Hillarys,810000,3,2,2001,2018
14 Coolga Road,Koongamia,185000,3,1,1963,2005
14 Coombe Street,Bayswater,544000,2,1,1951,2020
14 Coomer Elbow,South Guildford,315000,4,2,NULL,2019
14 Coral Vine Loop,Jarrahdale,830000,3,2,2009,2014
14 Coran Gardens,Warnbro,370000,4,2,NULL,2020
14 Corella Street,Lesmurdie,525000,3,1,1969,2016
14 Coronado Ridge,Iluka,765000,4,2,1998,2019
14 Corsock Loop,Kinross,593500,4,2,2009,2017
14 Cotswold Parade,Aubin Grove,582500,4,2,2007,2016
14 Cowper Road,Sorrento,1350000,4,2,1967,2019
14 Cowrie Place,Mullaloo,915000,5,3,1980,2017
14 Craghill Way,Oakford,980000,4,3,1986,2020
14 Crimson Way,Harrisdale,445000,4,2,2010,2018
14 Crossman Pass,Salter Point,2100000,4,4,2003,2013
14 Cumbor Way,Samson,610000,4,2,1981,2010
14 Currambine Boulevard,Currambine,410000,3,1,1995,2017
14 Dalaroo Court,Cooloongup,315000,4,2,1993,2017
14 Daley Court,Rockingham,362500,4,2,NULL,2019
14 Damper Place,High Wycombe,439000,5,2,1994,2018
14 Darling Street,White Gum Valley,407000,4,2,2015,2015
14 Darrowby Place,Sawyers Valley,585000,4,2,2003,2010
14 Darter Way,Maida Vale,655000,3,2,2002,2017
14 Darton Loop,Bertram,340000,3,2,NULL,2016
14 Daytona Drive,Iluka,1065000,4,3,2007,2017
14 Dean Road,Jandakot,725000,4,2,2001,2014
14 Dearle Street,Hamilton Hill,410000,3,2,1963,2020
14 Delaney Road,Aveley,485000,4,2,NULL,2020
14 Denmark Way,Warwick,580000,4,1,1971,2020
14 Descanso Loop,Aubin Grove,655000,4,2,2011,2016
14 Devon Road,Swanbourne,1275000,4,2,1920,2018
14 Deyoung Road,Craigie,448000,3,1,1970,2017
14 Didcot Street,Southern River,707000,4,2,2015,2020
14 Dilali Road,City Beach,1800000,4,3,1965,2019
14 Doddington Way,Quinns Rocks,645000,4,2,2002,2018
14 Doherty Street,Embleton,342000,3,1,1969,2017
14 Dolphin Road,Safety Bay,590000,3,1,1969,2020
14 Doriot Way,Carine,670000,3,2,1976,2020
14 Dorney Esplanade,Champion Lakes,260000,3,1,2015,2014
14 Drammen Elbow,Merriwa,357000,4,2,1995,2015
14 Dunstan Place,Murdoch,650000,3,2,1987,2010
14 Duomo Way,Harrisdale,436000,3,2,2013,2018
14 Durack Way,Padbury,430000,3,1,1970,2017
14 Edenbrooke Terrace,Clarkson,315000,3,2,2006,2019
14 Edith Road,Safety Bay,700000,4,2,1993,2017
14 Ednah Street,Wembley Downs,1100000,3,2,1995,2018
14 Edwards Entrance,Stratton,405000,4,2,1993,2014
14 Elder Way,Bellevue,370000,3,1,1982,2014
14 Electra Street,Bateman,870000,4,2,1966,2020
14 Emerald Drive,Carabooda,980000,4,2,2002,2008
14 Emerald Way,Edgewater,517000,3,1,1982,2015
14 Endgate Court,Parkwood,520000,4,2,1989,2017
14 Escalona Turn,Seville Grove,405000,4,2,NULL,2018
14 Essex Street,Bayswater,920000,4,2,NULL,2020
14 Etna Place,Rossmoyne,2400000,4,3,2000,2017
14 Evergreen Grove,Forrestfield,730000,4,2,NULL,2018
14 Evershed Street,Myaree,800000,5,1,1969,2019
14 Fairlead Link,South Guildford,750000,4,2,2015,2018
14 Fairway Place,Cooloongup,298500,3,1,1993,2016
14 Farrier Lane,White Gum Valley,610000,4,2,1992,2015
14 Fennager Way,Calista,275000,4,1,1967,2014
14 Ferrolana Court,Stratton,399000,4,2,1993,2017
14 Fifth Avenue,Rossmoyne,1150000,4,2,1976,2015
14 Finch Close,Langford,520000,3,1,1989,2015
14 Flowerfield Loop,Southern River,864500,4,2,2012,2017
14 Floyd Street,Trigg,1410000,4,2,1965,2015
14 Ford Street,Woodbridge,630000,2,2,NULL,2010
14 Forge Lane,Henley Brook,435000,4,2,2004,2013
14 Forillion Avenue,Bibra Lake,605000,4,2,2001,2019
14 Frangipani Loop,Marangaroo,450000,4,2,1994,2020
14 Freeman Way,Marmion,695000,4,1,1979,2013
14 Freeth Place,Mariginiup,1500000,4,2,1981,2018
14 Fremnells Vale,Cardup,280000,4,2,2008,2006
14 Freshwater Promenade,Bennett Springs,450000,4,2,NULL,2016
14 Freshwater Way,Secret Harbour,320000,4,2,2005,2018
14 Friarbird Terrace,Beeliar,490000,3,2,NULL,2020
14 Fusus Lane,Jindalee,544000,3,2,2015,2016
14 Fyfield Way,Bedfordale,620000,4,2,2007,2014
14 Gale Court,Calista,350000,4,2,1986,2018
14 Galleon Court,Safety Bay,490000,4,2,1990,2019
14 Galloway Street,Attadale,1365000,4,3,1970,2017
14 Galway Court,Mindarie,670000,4,2,1998,2019
14 Gamboge Street,Eglinton,309000,4,2,2016,2015
14 Garnsworthy Grove,Stratton,380000,3,2,1991,2015
14 Geordie Court,Coogee,865000,3,2,1998,2019
14 Gilbank Crescent,Kinross,610000,4,2,2005,2017
14 Glacier Way,Jandakot,560000,4,2,2002,2015
14 Glastonbury Way,Wattle Grove,645000,4,2,2007,2018
14 Glebe Close,Mindarie,580000,4,2,2000,2019
14 Gleneagles Close,Connolly,585000,4,2,1986,2020
14 Glenroyd Street,Mount Lawley,1180000,3,1,1920,2020
14 Glenstar Rise,Edgewater,601000,4,2,1986,2019
14 Glick Road,Coolbinia,855000,4,2,2014,2013
14 Golden Ash Gardens,Helena Valley,462500,4,2,1996,2018
14 Goolema Place,Wanneroo,305000,3,1,1974,2019
14 Gosnells Road,Martin,570000,4,2,1975,2016
14 Gouldian Circuit,Alkimos,371000,3,1,2015,2020
14 Gower Court,Willetton,570000,4,2,1986,2020
14 Graham Road,Menora,882000,2,1,1996,2009
14 Grand Paradiso Parade,Merriwa,395000,4,2,2006,2016
14 Grassbird Parade,Gwelup,1200000,4,2,2009,2015
14 Green Street,Joondanna,745000,3,1,1947,2018
14 Greenough Court,Jane Brook,530000,4,2,2000,2015
14 Greenshank Road,Harrisdale,475000,4,2,2009,2019
14 Grimwood Avenue,Gwelup,1100000,4,2,2013,2017
14 Gwynne Corner,Jane Brook,550000,4,2,2002,2017
14 Haflinger Drive,Henley Brook,505000,4,2,2003,2020
14 Hanley Street,Stoneville,600000,5,2,1985,2018
14 Harbour Road,South Fremantle,1100000,2,2,1938,2017
14 Hardey Road,Glen Forrest,508500,4,1,1980,2013
14 Hardy Street,Bull Creek,625000,4,1,1974,2019
14 Harley Street,Highgate,780000,1,1,1915,2015
14 Harley Way,Medina,349000,3,1,1953,2015
14 Harling Way,Bullsbrook,580000,4,2,2005,2018
14 Harper Street,Woodbridge,805000,3,2,1925,2014
14 Harris Place,Jarrahdale,375000,3,1,1991,2014
14 Haslemere Drive,Mount Nasura,495000,4,2,1970,2015
14 Hatherley Parade,Winthrop,885000,4,2,1988,2017
14 Hawke Pass,Bateman,940000,5,3,1987,2017
14 Hawthorn Street,Wattle Grove,538000,4,2,2015,2018
14 Heacham Avenue,Hocking,468000,4,2,1997,2020
14 Heard Way,Glendalough,517000,2,1,1969,2015
14 Hebe Lane,Woodbridge,625000,4,2,2011,2016
14 Hedgeley Corner,Landsdale,575000,4,2,2000,2018
14 Hennessy Avenue,Orelia,227000,3,1,1971,2018
14 Henty Grove,Helena Valley,485000,3,2,2015,2016
14 Heppell Gardens,Clarkson,355000,4,2,1994,2020
14 Herdsman Court,Success,496000,4,2,1999,2019
14 Heritage Terrace,Gnangara,860000,4,2,1994,2012
14 Hewson Place,Maida Vale,865000,5,2,1983,2015
14 Higham Hill,Swan View,375000,3,1,1982,2016
14 Highroyd Street,Menora,1222000,3,2,1927,2016
14 Hilliger Turn,Jane Brook,680000,4,1,2015,2017
14 Hillside Road,Mount Richon,415000,5,2,1989,2013
14 Hillwater Promenade,Bennett Springs,482500,4,2,NULL,2016
14 Hirani Link,Aveley,400000,3,2,2010,2020
14 Hobbs Avenue,Dalkeith,2150000,4,2,1939,2016
14 Holborn Close,Kingsley,540000,3,1,1984,2020
14 Hollybush Way,Kelmscott,215000,3,1,1972,2018
14 Hope Avenue,Manning,1350000,4,2,2010,2015
14 Hope Street,Watermans Bay,869000,3,1,2011,2009
14 Horner Way,Herne Hill,325000,3,1,1970,2009
14 Horrocks Road,Byford,345000,4,1,2014,2020
14 HOWDEN Street,Brabham,475000,4,2,NULL,2018
14 Huntley Close,East Cannington,546000,4,2,1998,2018
14 Huntress Avenue,North Coogee,1030000,4,2,2011,2016
14 Hurd Road,Bullsbrook,409000,5,2,1992,2015
14 Hurstford Close,Peppermint Grove,875000,1,1,NULL,2012
14 Hutchinson Boulevard,Byford,510000,4,2,2013,2019
14 Inquirer Lane,Stratton,391000,4,2,1994,2017
14 Investigator Parade,Jindalee,699000,4,2,2005,2019
14 Iroquois Gardens,Joondalup,542000,4,2,1993,2020
14 Jardine Court,Thornlie,449000,4,2,NULL,2020
14 Jasper Way,Edgewater,565000,4,2,1990,2016
14 Jeanhulley Road,High Wycombe,475000,3,1,1978,2020
14 Jennifer Way,Rossmoyne,1580000,4,2,1963,2017
14 Jitti Court,South Guildford,475000,4,2,2000,2017
14 John Forrest Circuit,Bertram,420000,4,2,2006,2016
14 John Street,Gooseberry Hill,480000,4,1,1972,2016
14 Jonquil Street,Eglinton,485000,4,2,NULL,2018
14 Jouissance Bend,Atwell,575000,4,2,2004,2018
14 Karalla Elbow,Quinns Rocks,723000,4,2,NULL,2020
14 Karoo Way,Pearsall,513000,4,2,2003,2018
14 Karu Road,Kalamunda,545000,4,2,1974,2019
14 Kathleen Street,Trigg,1670000,4,2,NULL,2014
14 Kearsley Rise,Murdoch,888000,3,2,1980,2013
14 Kemp Court,Helena Valley,615000,4,2,2010,2015
14 Kennard Street,Kensington,955000,4,2,2001,2015
14 KENSEI Road,Baldivis,395000,4,2,2009,2020
14 Kilfoyle Rise,Bedfordale,760000,4,2,2009,2018
14 Killara Way,Craigie,410000,3,1,1975,2018
14 Kilmaine Road,Ridgewood,174000,4,2,NULL,2015
14 Kinbrace Way,Lynwood,474500,3,1,1972,2015
14 Kingfisher Way,Singleton,425000,5,2,2008,2016
14 Kingston Heath Mews,Jandakot,950000,4,2,1995,2014
14 Kinloch Pass,Aubin Grove,540000,4,2,2007,2018
14 Kirkimbie Street,Carramar,532500,4,2,2002,2019
14 Kirkland Way,Parmelia,280000,3,1,1978,2016
14 Kirkus Road,Medina,236600,3,1,1953,2015
14 Kooyonga Cross,Jandakot,765000,4,2,NULL,2014
14 Kulungar Elbow,South Guildford,312000,4,2,NULL,2015
14 Kuranda Place,Darlington,700000,4,2,1965,2018
14 Lacepede Drive,Sorrento,1200000,4,2,2000,2019
14 Laguna Way,North Beach,1025000,3,2,2001,2018
14 Lake Edge Court,Gwelup,565000,3,2,1994,2019
14 Lakeview Drive,Edgewater,472000,3,1,1977,2015
14 Langler Street,East Victoria Park,950000,3,1,1945,2018
14 Lansdowne Street,Jolimont,1070000,4,1,1908,2009
14 Lantana Avenue,Mount Claremont,790000,3,2,1995,2016
14 Lantana Way,Camillo,350000,3,1,1970,2015
14 Lauri Court,Parkwood,433000,3,1,NULL,2018
14 Laverstock Street,South Guildford,585000,4,2,2012,2018
14 Lawler Street,Subiaco,1110000,3,2,1982,2020
14 Lawley Street,North Beach,1100000,3,2,2001,2019
14 Lawson Way,Darlington,725000,4,2,1989,2016
14 Leach Street,Marmion,1972500,5,3,2012,2017
14 Leander Street,Beldon,479000,3,1,1985,2015
14 Lecania Street,Seville Grove,475000,4,2,2012,2016
14 Lefroy Road,Mount Nasura,475000,3,2,1958,2018
14 Lehmann Court,Kingsley,681000,5,3,1983,2018
14 Leonard Street,Victoria Park,1280000,4,1,1915,2018
14 Leschenault Loop,Banksia Grove,417500,4,2,2010,2018
14 Lifford Way,Bellevue,455000,4,2,1990,2012
14 Lindeman Heights,Ridgewood,395000,5,2,NULL,2019
14 Linwood Close,Tapping,500000,4,2,2007,2018
14 Lisbon Court,Parkwood,740000,4,2,1989,2016
14 Little Close,East Cannington,530000,4,2,2013,2016
14 Littlefield Road,High Wycombe,463000,3,2,1980,2019
14 Loncar Rise,Gwelup,872000,4,2,1994,2018
14 Lone Pine Way,Greenmount,615000,5,3,1990,2014
14 Lowannaa Road,Martin,405000,2,1,1972,2012
14 Lowlands Crescent,Secret Harbour,640000,5,3,2005,2020
14 Luccombe Way,Karrinyup,1450000,4,2,1976,2019
14 Ludlow Way,Bertram,290000,3,2,2012,2016
14 Lyall Street,Ascot,750000,3,2,2011,2020
14 Lyttleton Street,Rockingham,655000,4,2,2003,2020
14 Macdonagh Avenue,Darch,460000,2,1,2013,2020
14 MacEdonia Place,North Perth,560000,3,2,2000,2020
14 Mader Road,Mundijong,385000,3,1,1993,2015
